"account_id","district_id","frequency","date"
3544,33,"POPLATEK MESICNE",970407
3545,51,"POPLATEK MESICNE",930217
3546,55,"POPLATEK MESICNE",970203
3547,54,"POPLATEK MESICNE",930807
3548,23,"POPLATEK MESICNE",931111
3549,27,"POPLATEK MESICNE",960814
3550,68,"POPLATEK MESICNE",960704
3551,6,"POPLATEK MESICNE",931017
3552,62,"POPLATEK MESICNE",950906
3553,70,"POPLATEK MESICNE",950830
3554,66,"POPLATEK MESICNE",930216
3555,32,"POPLATEK MESICNE",940926
3556,58,"POPLATEK MESICNE",970829
3557,72,"POPLATEK MESICNE",961102
3558,4,"POPLATEK MESICNE",930523
3559,18,"POPLATEK MESICNE",951230
3560,57,"POPLATEK MESICNE",961110
3561,33,"POPLATEK MESICNE",971015
3562,50,"POPLATEK MESICNE",960719
3563,1,"POPLATEK MESICNE",960704
3564,14,"POPLATEK MESICNE",961117
3565,30,"POPLATEK MESICNE",970212
3566,21,"POPLATEK MESICNE",930609
3567,5,"POPLATEK MESICNE",941220
3568,40,"POPLATEK MESICNE",960411
3569,1,"POPLATEK MESICNE",960918
3570,44,"POPLATEK MESICNE",931129
3571,39,"POPLATEK MESICNE",931121
3572,65,"POPLATEK MESICNE",951112
3573,59,"POPLATEK MESICNE",960627
3574,72,"POPLATEK MESICNE",970308
3575,7,"POPLATEK MESICNE",930908
3576,58,"POPLATEK MESICNE",941107
3577,74,"POPLATEK MESICNE",970511
3578,1,"POPLATEK MESICNE",960217
3579,53,"POPLATEK MESICNE",940902
3580,43,"POPLATEK MESICNE",930801
3581,66,"POPLATEK MESICNE",970326
3582,19,"POPLATEK MESICNE",950826
3583,40,"POPLATEK MESICNE",950203
3584,55,"POPLATEK MESICNE",960612
3585,1,"POPLATEK MESICNE",960623
3586,59,"POPLATEK MESICNE",930327
3587,64,"POPLATEK MESICNE",951224
3588,33,"POPLATEK MESICNE",960628
3589,5,"POPLATEK MESICNE",961113
3590,57,"POPLATEK MESICNE",960602
3591,1,"POPLATEK PO OBRATU",960609
3592,54,"POPLATEK MESICNE",930108
3593,1,"POPLATEK MESICNE",930218
3594,29,"POPLATEK MESICNE",931230
3595,30,"POPLATEK MESICNE",940501
3596,59,"POPLATEK MESICNE",960423
3597,1,"POPLATEK PO OBRATU",960211
3598,76,"POPLATEK MESICNE",971102
3599,63,"POPLATEK MESICNE",940320
3600,27,"POPLATEK MESICNE",930810
3601,54,"POPLATEK MESICNE",950613
3602,18,"POPLATEK MESICNE",961203
3603,3,"POPLATEK MESICNE",970917
3604,75,"POPLATEK MESICNE",931222
3605,3,"POPLATEK MESICNE",960324
3606,1,"POPLATEK MESICNE",960418
3608,72,"POPLATEK TYDNE",940830
3609,28,"POPLATEK MESICNE",930803
3610,1,"POPLATEK MESICNE",970922
3612,70,"POPLATEK MESICNE",940827
3613,43,"POPLATEK MESICNE",930810
3614,19,"POPLATEK MESICNE",960807
3615,46,"POPLATEK MESICNE",961105
3616,50,"POPLATEK MESICNE",971215
3617,22,"POPLATEK MESICNE",931115
3618,29,"POPLATEK MESICNE",930929
3620,14,"POPLATEK MESICNE",970206
3621,32,"POPLATEK MESICNE",941225
3622,53,"POPLATEK MESICNE",941015
3623,59,"POPLATEK MESICNE",950212
3624,32,"POPLATEK TYDNE",950530
3625,3,"POPLATEK MESICNE",940822
3626,51,"POPLATEK MESICNE",961105
3628,70,"POPLATEK MESICNE",950912
3629,48,"POPLATEK MESICNE",930727
3631,1,"POPLATEK MESICNE",950813
3632,56,"POPLATEK TYDNE",960406
3633,18,"POPLATEK MESICNE",970206
3634,21,"POPLATEK MESICNE",970416
3635,10,"POPLATEK MESICNE",970504
3636,21,"POPLATEK MESICNE",940522
3637,53,"POPLATEK MESICNE",951028
3638,52,"POPLATEK PO OBRATU",960110
3639,4,"POPLATEK MESICNE",970108
3640,10,"POPLATEK MESICNE",931105
3641,7,"POPLATEK MESICNE",950109
3643,1,"POPLATEK MESICNE",941222
3644,38,"POPLATEK MESICNE",930413
3645,36,"POPLATEK MESICNE",960618
3646,63,"POPLATEK TYDNE",951020
3647,77,"POPLATEK MESICNE",960617
3648,61,"POPLATEK MESICNE",960506
3649,54,"POPLATEK MESICNE",930514
3650,8,"POPLATEK MESICNE",940605
3651,23,"POPLATEK MESICNE",930227
3652,36,"POPLATEK MESICNE",970302
3653,31,"POPLATEK MESICNE",940503
3654,47,"POPLATEK MESICNE",930713
3655,1,"POPLATEK MESICNE",951224
3656,53,"POPLATEK MESICNE",930806
3657,62,"POPLATEK MESICNE",970919
3658,24,"POPLATEK MESICNE",970325
3659,54,"POPLATEK MESICNE",970201
3660,74,"POPLATEK MESICNE",931114
3661,50,"POPLATEK MESICNE",960111
3662,4,"POPLATEK MESICNE",970526
3663,67,"POPLATEK MESICNE",941106
3664,1,"POPLATEK MESICNE",960428
3665,28,"POPLATEK MESICNE",970628
3667,55,"POPLATEK MESICNE",940126
3668,1,"POPLATEK MESICNE",960615
3669,76,"POPLATEK MESICNE",931222
3670,27,"POPLATEK MESICNE",930604
3671,21,"POPLATEK MESICNE",970917
3672,26,"POPLATEK MESICNE",960319
3673,30,"POPLATEK MESICNE",960112
3674,38,"POPLATEK MESICNE",930312
3675,64,"POPLATEK MESICNE",930320
3676,58,"POPLATEK MESICNE",960608
3677,1,"POPLATEK MESICNE",951004
3678,1,"POPLATEK MESICNE",930324
3679,64,"POPLATEK MESICNE",950815
3680,27,"POPLATEK MESICNE",960216
3681,70,"POPLATEK MESICNE",970125
3682,70,"POPLATEK MESICNE",930607
3683,33,"POPLATEK MESICNE",930813
3684,23,"POPLATEK MESICNE",940304
3686,77,"POPLATEK MESICNE",970803
3687,71,"POPLATEK MESICNE",931106
3688,70,"POPLATEK MESICNE",931110
3689,8,"POPLATEK MESICNE",951129
3690,67,"POPLATEK PO OBRATU",961018
3691,50,"POPLATEK MESICNE",930219
3692,70,"POPLATEK MESICNE",970421
3693,61,"POPLATEK MESICNE",930129
3694,70,"POPLATEK MESICNE",960706
3695,30,"POPLATEK MESICNE",970402
3696,1,"POPLATEK MESICNE",960622
3697,45,"POPLATEK MESICNE",930429
3698,1,"POPLATEK MESICNE",960303
3699,50,"POPLATEK MESICNE",930805
3700,1,"POPLATEK MESICNE",970603
3701,76,"POPLATEK MESICNE",931006
3702,53,"POPLATEK MESICNE",950413
3703,74,"POPLATEK MESICNE",970618
3704,75,"POPLATEK MESICNE",930124
3705,20,"POPLATEK MESICNE",971024
3706,8,"POPLATEK MESICNE",960404
3708,64,"POPLATEK MESICNE",961124
3709,74,"POPLATEK MESICNE",960305
3710,1,"POPLATEK MESICNE",950225
3711,3,"POPLATEK MESICNE",970508
3712,3,"POPLATEK MESICNE",940913
3713,14,"POPLATEK TYDNE",930608
3714,2,"POPLATEK TYDNE",940421
3715,74,"POPLATEK MESICNE",971127
3716,1,"POPLATEK MESICNE",970414
3717,56,"POPLATEK MESICNE",940520
3718,63,"POPLATEK MESICNE",940416
3719,37,"POPLATEK MESICNE",970619
3720,36,"POPLATEK MESICNE",930730
3721,22,"POPLATEK MESICNE",960221
3722,76,"POPLATEK MESICNE",971207
3723,2,"POPLATEK MESICNE",960614
3724,16,"POPLATEK MESICNE",970806
3725,33,"POPLATEK MESICNE",950611
3726,54,"POPLATEK MESICNE",960714
3727,66,"POPLATEK MESICNE",960119
3728,10,"POPLATEK MESICNE",940818
3729,31,"POPLATEK MESICNE",950414
3730,17,"POPLATEK MESICNE",940908
3731,70,"POPLATEK MESICNE",960520
3732,21,"POPLATEK MESICNE",970525
3733,33,"POPLATEK MESICNE",960722
3734,43,"POPLATEK MESICNE",930308
3735,1,"POPLATEK MESICNE",950427
3736,54,"POPLATEK MESICNE",960508
3737,34,"POPLATEK MESICNE",950301
3738,51,"POPLATEK MESICNE",930801
3739,1,"POPLATEK MESICNE",970325
3741,65,"POPLATEK MESICNE",960818
3742,59,"POPLATEK MESICNE",970511
3743,1,"POPLATEK MESICNE",960322
3745,5,"POPLATEK MESICNE",930804
3746,70,"POPLATEK MESICNE",960604
3747,1,"POPLATEK MESICNE",940501
3748,1,"POPLATEK MESICNE",930710
3749,68,"POPLATEK MESICNE",960810
3750,77,"POPLATEK MESICNE",950318
3751,9,"POPLATEK MESICNE",930915
3752,1,"POPLATEK MESICNE",941125
3753,28,"POPLATEK MESICNE",950224
3754,37,"POPLATEK TYDNE",960219
3755,64,"POPLATEK MESICNE",960120
3756,39,"POPLATEK TYDNE",941017
3757,64,"POPLATEK MESICNE",970924
3758,38,"POPLATEK MESICNE",950919
3759,1,"POPLATEK MESICNE",931229
3760,44,"POPLATEK MESICNE",930113
3763,55,"POPLATEK MESICNE",950823
3764,69,"POPLATEK MESICNE",951105
3765,32,"POPLATEK MESICNE",961114
3766,29,"POPLATEK PO OBRATU",961018
3767,1,"POPLATEK MESICNE",951115
3768,52,"POPLATEK MESICNE",970606
3769,3,"POPLATEK MESICNE",960514
3770,23,"POPLATEK MESICNE",950920
3771,22,"POPLATEK MESICNE",930611
3772,7,"POPLATEK MESICNE",951120
3773,10,"POPLATEK MESICNE",970504
3774,72,"POPLATEK MESICNE",960830
3775,19,"POPLATEK MESICNE",930627
3776,1,"POPLATEK MESICNE",961016
3777,70,"POPLATEK MESICNE",950119
3778,52,"POPLATEK MESICNE",930704
3779,74,"POPLATEK MESICNE",950708
3780,44,"POPLATEK MESICNE",951125
3781,31,"POPLATEK MESICNE",930326
3782,9,"POPLATEK TYDNE",970317
3783,40,"POPLATEK MESICNE",951129
3784,25,"POPLATEK MESICNE",960122
3785,10,"POPLATEK MESICNE",930324
3786,21,"POPLATEK MESICNE",930622
3787,70,"POPLATEK MESICNE",930219
3788,70,"POPLATEK MESICNE",930410
3789,6,"POPLATEK MESICNE",960818
3790,1,"POPLATEK TYDNE",970513
3791,1,"POPLATEK TYDNE",960503
3792,10,"POPLATEK MESICNE",930811
3793,5,"POPLATEK MESICNE",960628
3794,20,"POPLATEK MESICNE",970203
3795,36,"POPLATEK MESICNE",960318
3796,53,"POPLATEK MESICNE",930525
3797,64,"POPLATEK MESICNE",940903
3798,15,"POPLATEK MESICNE",970827
3799,74,"POPLATEK MESICNE",961129
3800,30,"POPLATEK MESICNE",960916
3801,1,"POPLATEK MESICNE",960620
3802,44,"POPLATEK MESICNE",960418
3803,61,"POPLATEK MESICNE",960126
3804,7,"POPLATEK MESICNE",940407
3805,9,"POPLATEK MESICNE",940702
3806,36,"POPLATEK MESICNE",960418
3807,53,"POPLATEK MESICNE",950905
3808,38,"POPLATEK MESICNE",930811
3809,1,"POPLATEK MESICNE",961121
3810,43,"POPLATEK MESICNE",950622
3811,1,"POPLATEK MESICNE",961026
3812,72,"POPLATEK MESICNE",950116
3813,1,"POPLATEK MESICNE",971009
3814,74,"POPLATEK MESICNE",951227
3815,1,"POPLATEK MESICNE",960324
3816,25,"POPLATEK MESICNE",960421
3817,70,"POPLATEK MESICNE",950210
3818,74,"POPLATEK MESICNE",930101
3819,69,"POPLATEK MESICNE",961111
3820,1,"POPLATEK MESICNE",931114
3821,18,"POPLATEK MESICNE",960418
3822,8,"POPLATEK MESICNE",930922
3823,74,"POPLATEK MESICNE",950419
3824,41,"POPLATEK MESICNE",940320
3825,7,"POPLATEK MESICNE",931214
3826,34,"POPLATEK MESICNE",950305
3827,1,"POPLATEK MESICNE",941004
3828,44,"POPLATEK MESICNE",970828
3830,56,"POPLATEK MESICNE",970420
3832,45,"POPLATEK MESICNE",960122
3833,77,"POPLATEK MESICNE",970713
3834,54,"POPLATEK MESICNE",930119
3835,50,"POPLATEK MESICNE",930316
3836,68,"POPLATEK MESICNE",971209
3837,48,"POPLATEK PO OBRATU",930826
3838,3,"POPLATEK MESICNE",940502
3839,1,"POPLATEK MESICNE",950221
3840,76,"POPLATEK MESICNE",940219
3841,8,"POPLATEK MESICNE",950122
3842,1,"POPLATEK MESICNE",970312
3843,62,"POPLATEK MESICNE",961002
3844,67,"POPLATEK MESICNE",930523
3845,48,"POPLATEK MESICNE",950514
3846,61,"POPLATEK MESICNE",970427
3847,33,"POPLATEK MESICNE",950613
3848,20,"POPLATEK MESICNE",960710
3849,75,"POPLATEK MESICNE",941021
3850,8,"POPLATEK MESICNE",930809
3851,1,"POPLATEK MESICNE",970227
3852,20,"POPLATEK MESICNE",970914
3854,8,"POPLATEK MESICNE",960418
3855,33,"POPLATEK MESICNE",950904
3856,45,"POPLATEK MESICNE",961203
3857,54,"POPLATEK MESICNE",971022
3858,2,"POPLATEK MESICNE",951214
3859,53,"POPLATEK MESICNE",960423
3860,4,"POPLATEK MESICNE",941011
3861,2,"POPLATEK MESICNE",970130
3862,1,"POPLATEK MESICNE",961123
3863,15,"POPLATEK MESICNE",930914
3864,33,"POPLATEK MESICNE",960701
3865,50,"POPLATEK MESICNE",950209
3866,60,"POPLATEK MESICNE",950905
3867,1,"POPLATEK MESICNE",970719
3868,43,"POPLATEK MESICNE",930821
3869,72,"POPLATEK MESICNE",940913
3870,38,"POPLATEK MESICNE",970108
3871,26,"POPLATEK MESICNE",930108
3872,25,"POPLATEK MESICNE",970521
3874,51,"POPLATEK MESICNE",950602
3875,44,"POPLATEK MESICNE",971018
3876,69,"POPLATEK MESICNE",940213
3877,59,"POPLATEK MESICNE",961022
3878,23,"POPLATEK MESICNE",941007
3880,3,"POPLATEK MESICNE",960728
3881,21,"POPLATEK MESICNE",960304
3882,10,"POPLATEK MESICNE",930709
3883,72,"POPLATEK MESICNE",930315
3884,1,"POPLATEK MESICNE",961114
3885,51,"POPLATEK MESICNE",970401
3886,1,"POPLATEK MESICNE",940220
3887,62,"POPLATEK MESICNE",960508
3888,39,"POPLATEK MESICNE",930527
3889,16,"POPLATEK MESICNE",970703
3890,50,"POPLATEK MESICNE",960210
3891,1,"POPLATEK MESICNE",930818
3892,43,"POPLATEK MESICNE",931025
3893,42,"POPLATEK MESICNE",961213
3894,52,"POPLATEK MESICNE",960925
3895,27,"POPLATEK MESICNE",950714
3896,45,"POPLATEK MESICNE",950817
3897,13,"POPLATEK MESICNE",970416
3898,70,"POPLATEK MESICNE",940207
3899,22,"POPLATEK MESICNE",960625
3901,12,"POPLATEK MESICNE",970830
3902,1,"POPLATEK MESICNE",950808
3903,58,"POPLATEK MESICNE",941219
3904,18,"POPLATEK MESICNE",961005
3905,54,"POPLATEK PO OBRATU",970528
3906,52,"POPLATEK MESICNE",970708
3907,37,"POPLATEK MESICNE",960418
3908,13,"POPLATEK MESICNE",970116
3909,1,"POPLATEK MESICNE",930114
3910,10,"POPLATEK MESICNE",970119
3911,32,"POPLATEK MESICNE",971216
3912,2,"POPLATEK MESICNE",940504
3913,23,"POPLATEK MESICNE",961004
3914,33,"POPLATEK MESICNE",950905
3915,65,"POPLATEK MESICNE",930402
3916,8,"POPLATEK MESICNE",970928
3917,1,"POPLATEK MESICNE",960330
3918,53,"POPLATEK MESICNE",931209
3919,34,"POPLATEK MESICNE",971018
3920,74,"POPLATEK MESICNE",930901
3921,18,"POPLATEK MESICNE",940717
3922,68,"POPLATEK MESICNE",971022
3923,52,"POPLATEK MESICNE",930330
3924,70,"POPLATEK MESICNE",960224
3925,1,"POPLATEK MESICNE",950905
3926,72,"POPLATEK MESICNE",940911
3927,56,"POPLATEK MESICNE",931022
3928,24,"POPLATEK MESICNE",960508
3930,37,"POPLATEK MESICNE",950425
3931,28,"POPLATEK MESICNE",960205
3932,74,"POPLATEK MESICNE",960725
3933,61,"POPLATEK MESICNE",960211
3934,6,"POPLATEK MESICNE",971223
3935,23,"POPLATEK MESICNE",930308
3936,39,"POPLATEK MESICNE",950504
3937,76,"POPLATEK MESICNE",960110
3938,57,"POPLATEK MESICNE",931117
3939,70,"POPLATEK MESICNE",930708
3940,35,"POPLATEK TYDNE",950507
3941,7,"POPLATEK MESICNE",961226
3942,27,"POPLATEK TYDNE",960510
3943,71,"POPLATEK MESICNE",960306
3944,22,"POPLATEK MESICNE",951008
3945,50,"POPLATEK MESICNE",951107
3946,70,"POPLATEK MESICNE",960716
3947,76,"POPLATEK MESICNE",960123
3948,1,"POPLATEK MESICNE",931109
3949,54,"POPLATEK MESICNE",960111
3950,48,"POPLATEK MESICNE",970901
3951,22,"POPLATEK MESICNE",970602
3952,26,"POPLATEK MESICNE",960308
3953,1,"POPLATEK MESICNE",970616
3954,22,"POPLATEK MESICNE",930625
3955,64,"POPLATEK MESICNE",930714
3956,6,"POPLATEK MESICNE",961028
3957,33,"POPLATEK TYDNE",960613
3958,59,"POPLATEK MESICNE",971228
3959,1,"POPLATEK TYDNE",970215
3960,64,"POPLATEK MESICNE",930206
3961,52,"POPLATEK MESICNE",970124
3962,54,"POPLATEK MESICNE",961213
3963,9,"POPLATEK MESICNE",971027
3964,25,"POPLATEK MESICNE",970125
3965,31,"POPLATEK MESICNE",930504
3966,42,"POPLATEK MESICNE",960109
3967,54,"POPLATEK MESICNE",960922
3968,36,"POPLATEK MESICNE",960101
3969,39,"POPLATEK MESICNE",930620
3970,24,"POPLATEK MESICNE",951128
3971,75,"POPLATEK MESICNE",970313
3972,51,"POPLATEK MESICNE",931011
3973,20,"POPLATEK MESICNE",951127
3974,55,"POPLATEK MESICNE",960308
3975,20,"POPLATEK MESICNE",941002
3976,74,"POPLATEK MESICNE",960415
3977,7,"POPLATEK MESICNE",930925
3978,59,"POPLATEK MESICNE",950218
3979,37,"POPLATEK MESICNE",960214
3980,75,"POPLATEK MESICNE",930403
3981,23,"POPLATEK MESICNE",950115
3982,26,"POPLATEK MESICNE",930727
3983,67,"POPLATEK MESICNE",930204
3984,51,"POPLATEK MESICNE",961214
3985,1,"POPLATEK MESICNE",970713
3986,19,"POPLATEK MESICNE",970620
3987,25,"POPLATEK MESICNE",970914
3988,23,"POPLATEK MESICNE",970504
3989,19,"POPLATEK MESICNE",950311
3990,77,"POPLATEK MESICNE",970204
3991,1,"POPLATEK MESICNE",961228
3992,43,"POPLATEK MESICNE",971216
3993,54,"POPLATEK MESICNE",960124
3994,15,"POPLATEK MESICNE",960314
3995,12,"POPLATEK MESICNE",950827
3996,1,"POPLATEK MESICNE",970622
3997,62,"POPLATEK MESICNE",940113
3998,2,"POPLATEK MESICNE",960420
3999,35,"POPLATEK MESICNE",930506
4000,7,"POPLATEK MESICNE",930802
4001,54,"POPLATEK MESICNE",950204
4003,25,"POPLATEK MESICNE",970822
4008,27,"POPLATEK MESICNE",960323
4009,56,"POPLATEK MESICNE",940220
4010,30,"POPLATEK MESICNE",960819
4013,73,"POPLATEK PO OBRATU",931008
4014,56,"POPLATEK PO OBRATU",950515
4026,58,"POPLATEK MESICNE",970206
4033,57,"POPLATEK MESICNE",961119
4034,1,"POPLATEK MESICNE",930118
4035,1,"POPLATEK MESICNE",930725
4047,45,"POPLATEK TYDNE",950929
4052,36,"POPLATEK TYDNE",970125
4055,23,"POPLATEK MESICNE",930124
4059,34,"POPLATEK MESICNE",931008
4066,72,"POPLATEK MESICNE",940524
4069,38,"POPLATEK MESICNE",961117
4071,64,"POPLATEK MESICNE",960803
4078,40,"POPLATEK MESICNE",930130
4079,52,"POPLATEK MESICNE",931103
4081,11,"POPLATEK MESICNE",950722
4082,49,"POPLATEK MESICNE",941108
4086,66,"POPLATEK MESICNE",960717
4088,45,"POPLATEK MESICNE",960301
4090,72,"POPLATEK MESICNE",961011
4091,9,"POPLATEK MESICNE",970804
4092,74,"POPLATEK MESICNE",960313
4093,1,"POPLATEK MESICNE",930325
4099,54,"POPLATEK MESICNE",960526
4102,60,"POPLATEK MESICNE",961113
4103,38,"POPLATEK MESICNE",950125
4105,58,"POPLATEK MESICNE",950508
4109,54,"POPLATEK MESICNE",950209
4116,6,"POPLATEK MESICNE",971005
4119,77,"POPLATEK MESICNE",931018
4121,54,"POPLATEK MESICNE",950608
4127,50,"POPLATEK MESICNE",960503
4128,64,"POPLATEK MESICNE",970926
4130,70,"POPLATEK MESICNE",970601
4131,5,"POPLATEK MESICNE",940819
4132,36,"POPLATEK MESICNE",971002
4134,7,"POPLATEK MESICNE",930303
4140,28,"POPLATEK MESICNE",971205
4143,55,"POPLATEK MESICNE",971007
4144,1,"POPLATEK MESICNE",960819
4150,65,"POPLATEK MESICNE",970705
4156,42,"POPLATEK MESICNE",970627
4158,27,"POPLATEK MESICNE",970904
4159,74,"POPLATEK MESICNE",930709
4161,1,"POPLATEK MESICNE",950223
4171,28,"POPLATEK MESICNE",930612
4173,1,"POPLATEK MESICNE",931108
4186,1,"POPLATEK MESICNE",960825
4190,62,"POPLATEK MESICNE",951004
4195,67,"POPLATEK MESICNE",940521
4204,21,"POPLATEK MESICNE",960129
4208,1,"POPLATEK MESICNE",970408
4214,1,"POPLATEK MESICNE",960321
4225,55,"POPLATEK MESICNE",930518
4237,18,"POPLATEK MESICNE",931129
4240,50,"POPLATEK MESICNE",930208
4245,52,"POPLATEK MESICNE",940502
4253,43,"POPLATEK MESICNE",960116
4254,70,"POPLATEK MESICNE",930504
4255,70,"POPLATEK TYDNE",931108
4258,51,"POPLATEK MESICNE",950826
4259,66,"POPLATEK MESICNE",940408
4260,56,"POPLATEK MESICNE",931014
4263,5,"POPLATEK MESICNE",950717
4264,28,"POPLATEK MESICNE",931207
4266,54,"POPLATEK MESICNE",970205
4268,77,"POPLATEK MESICNE",970220
4269,26,"POPLATEK MESICNE",951224
4273,15,"POPLATEK MESICNE",960311
4276,43,"POPLATEK MESICNE",940709
4283,39,"POPLATEK MESICNE",941016
4286,43,"POPLATEK MESICNE",961111
4287,1,"POPLATEK MESICNE",931017
4293,64,"POPLATEK PO OBRATU",960204
4296,63,"POPLATEK MESICNE",930128
4301,1,"POPLATEK MESICNE",970626
4309,74,"POPLATEK TYDNE",970625
4318,33,"POPLATEK TYDNE",930413
4320,61,"POPLATEK MESICNE",960723
4321,47,"POPLATEK MESICNE",930418
4328,72,"POPLATEK MESICNE",940617
4329,1,"POPLATEK MESICNE",940217
4330,47,"POPLATEK MESICNE",950705
4332,74,"POPLATEK MESICNE",971223
4336,2,"POPLATEK MESICNE",970708
4337,29,"POPLATEK MESICNE",931116
4342,74,"POPLATEK MESICNE",960429
4343,31,"POPLATEK MESICNE",931122
4346,25,"POPLATEK MESICNE",960315
4347,1,"POPLATEK MESICNE",930327
4349,74,"POPLATEK MESICNE",960916
4350,63,"POPLATEK MESICNE",930404
4352,2,"POPLATEK MESICNE",930705
4354,38,"POPLATEK MESICNE",970108
4355,31,"POPLATEK MESICNE",930221
4356,47,"POPLATEK MESICNE",940126
4358,5,"POPLATEK MESICNE",970212
4361,69,"POPLATEK MESICNE",960311
4368,1,"POPLATEK MESICNE",950116
4375,39,"POPLATEK MESICNE",961028
4377,28,"POPLATEK MESICNE",930424
4379,44,"POPLATEK MESICNE",960628
4383,73,"POPLATEK MESICNE",961110
4385,23,"POPLATEK MESICNE",931123
4386,51,"POPLATEK TYDNE",971129
4389,77,"POPLATEK MESICNE",960728
4405,41,"POPLATEK MESICNE",960908
4408,71,"POPLATEK TYDNE",940411
4413,74,"POPLATEK TYDNE",940115
4414,24,"POPLATEK MESICNE",930910
4415,73,"POPLATEK MESICNE",950705
4416,14,"POPLATEK MESICNE",940212
4418,66,"POPLATEK MESICNE",940209
4423,39,"POPLATEK MESICNE",950426
4424,48,"POPLATEK MESICNE",960129
4427,32,"POPLATEK MESICNE",930607
4434,41,"POPLATEK MESICNE",941209
4437,40,"POPLATEK MESICNE",930924
4438,48,"POPLATEK MESICNE",960804
4439,30,"POPLATEK MESICNE",951225
4442,54,"POPLATEK MESICNE",960808
4445,47,"POPLATEK MESICNE",970807
4447,62,"POPLATEK MESICNE",960616
4448,60,"POPLATEK MESICNE",930602
4454,63,"POPLATEK MESICNE",961221
4456,14,"POPLATEK MESICNE",960903
4458,60,"POPLATEK MESICNE",960423
4462,73,"POPLATEK TYDNE",951227
4463,67,"POPLATEK MESICNE",930903
4467,17,"POPLATEK TYDNE",970413
4470,16,"POPLATEK MESICNE",931101
4471,4,"POPLATEK TYDNE",970609
4473,45,"POPLATEK MESICNE",951009
4475,72,"POPLATEK MESICNE",970416
4476,24,"POPLATEK MESICNE",941110
4478,70,"POPLATEK MESICNE",930723
4480,58,"POPLATEK MESICNE",960819
4484,54,"POPLATEK MESICNE",930203
4488,33,"POPLATEK MESICNE",960424
4493,61,"POPLATEK PO OBRATU",961015
4503,50,"POPLATEK MESICNE",950103
4511,33,"POPLATEK MESICNE",930926
4514,69,"POPLATEK MESICNE",931218
4519,8,"POPLATEK MESICNE",940608
4526,63,"POPLATEK MESICNE",931129
4527,9,"POPLATEK MESICNE",970601
4533,68,"POPLATEK MESICNE",970803
4534,63,"POPLATEK MESICNE",970118
4537,53,"POPLATEK TYDNE",960718
4538,70,"POPLATEK MESICNE",950507
4543,33,"POPLATEK MESICNE",931008
4550,56,"POPLATEK MESICNE",970206
4576,27,"POPLATEK MESICNE",930605
4580,9,"POPLATEK MESICNE",940827
4585,27,"POPLATEK MESICNE",960608
4588,12,"POPLATEK MESICNE",960827
4589,4,"POPLATEK MESICNE",950522
4596,74,"POPLATEK MESICNE",930309
4616,1,"POPLATEK MESICNE",970924
4618,3,"POPLATEK MESICNE",960721
4626,9,"POPLATEK MESICNE",960615
4631,77,"POPLATEK PO OBRATU",961212
4650,4,"POPLATEK MESICNE",951015
4659,56,"POPLATEK MESICNE",931008
4660,63,"POPLATEK MESICNE",970103
4681,70,"POPLATEK MESICNE",950808
4715,8,"POPLATEK MESICNE",961028
4725,73,"POPLATEK MESICNE",970414
4727,2,"POPLATEK MESICNE",950213
4729,66,"POPLATEK MESICNE",970523
4743,64,"POPLATEK MESICNE",930505
4746,54,"POPLATEK MESICNE",970221
4753,1,"POPLATEK MESICNE",961107
4768,39,"POPLATEK MESICNE",960617
4774,66,"POPLATEK MESICNE",940114
4784,46,"POPLATEK MESICNE",970808
4794,72,"POPLATEK MESICNE",961218
4803,26,"POPLATEK MESICNE",960608
4825,15,"POPLATEK MESICNE",940604
4851,52,"POPLATEK MESICNE",960204
4852,47,"POPLATEK MESICNE",950413
4858,67,"POPLATEK MESICNE",970621
4863,5,"POPLATEK MESICNE",960312
4894,14,"POPLATEK MESICNE",930620
4907,42,"POPLATEK MESICNE",940206
4937,12,"POPLATEK MESICNE",930220
4948,43,"POPLATEK MESICNE",950729
4949,33,"POPLATEK MESICNE",961014
4969,60,"POPLATEK TYDNE",960819
4981,54,"POPLATEK MESICNE",960122
4994,1,"POPLATEK TYDNE",960111
4995,20,"POPLATEK TYDNE",940801
4999,1,"POPLATEK MESICNE",960212
5001,53,"POPLATEK MESICNE",951215
5011,31,"POPLATEK MESICNE",930825
5024,70,"POPLATEK MESICNE",950820
5033,54,"POPLATEK MESICNE",950803
5063,43,"POPLATEK MESICNE",951011
5065,66,"POPLATEK MESICNE",930124
5066,13,"POPLATEK TYDNE",950827
5072,6,"POPLATEK MESICNE",960412
5092,74,"POPLATEK MESICNE",931221
5118,72,"POPLATEK MESICNE",950805
5120,1,"POPLATEK MESICNE",930621
5125,1,"POPLATEK MESICNE",950914
5126,58,"POPLATEK MESICNE",950403
5129,68,"POPLATEK MESICNE",930608
5133,68,"POPLATEK TYDNE",961208
5164,5,"POPLATEK MESICNE",970513
5180,54,"POPLATEK MESICNE",970224
5181,75,"POPLATEK MESICNE",960203
5194,1,"POPLATEK PO OBRATU",950505
5196,13,"POPLATEK TYDNE",970629
5213,1,"POPLATEK MESICNE",950818
5215,55,"POPLATEK MESICNE",930701
5228,77,"POPLATEK PO OBRATU",930623
5250,8,"POPLATEK TYDNE",960720
5256,72,"POPLATEK PO OBRATU",931025
5263,64,"POPLATEK MESICNE",950714
5267,4,"POPLATEK MESICNE",960112
5269,49,"POPLATEK MESICNE",960704
5270,44,"POPLATEK MESICNE",930113
